osm_type,osm_id,name,name_en,name_km,category,subtype,activities,lat,lon,province,city,address,website,phone,wikipedia,wikidata,description,opening_hours,fee,all_tags_json
node,4682865656,Khnach Romeas Pagoda,,វត្តខ្នាចរមាស,cultural,place_of_worship,,10.8693418,104.5124324,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Khnach Romeas Pagoda"", ""name:km"": ""វត្តខ្នាចរមាស"", ""religion"": ""buddhist""}"
node,4682866090,វត្តយាយជា,Yeay Chea Pagoda,វត្តយាយជា,cultural,place_of_worship,,11.0372491,104.517542,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តយាយជា"", ""name:en"": ""Yeay Chea Pagoda"", ""name:es"": ""Vóat Yíey Dllía"", ""name:km"": ""វត្តយាយជា"", ""religion"": ""buddhist""}"
node,4682866091,វត្តព្រះអង្គធំ,Preah Ang Thom Pagoda,វត្តព្រះអង្គធំ,cultural,place_of_worship,,11.0426406,104.5152729,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តព្រះអង្គធំ"", ""name:en"": ""Preah Ang Thom Pagoda"", ""name:es"": ""Vóat Préaj Ang Thom"", ""name:km"": ""វត្តព្រះអង្គធំ"", ""religion"": ""buddhist""}"
node,4682934830,វត្តអង្កោល,Angkaol Pagoda,,cultural,place_of_worship,,10.4598433,104.3871129,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""theravada"", ""name"": ""វត្តអង្កោល"", ""name:en"": ""Angkaol Pagoda"", ""religion"": ""buddhist""}"
node,4683903890,ភ្នំអង្គរបុរី,Phnom Ankgor Borei,ភ្នំអង្គរបុរី,nature,peak,hiking,10.9430767,104.9644907,,,,,,,,,,,"{""ele"": ""186"", ""name"": ""ភ្នំអង្គរបុរី"", ""name:en"": ""Phnom Ankgor Borei"", ""name:km"": ""ភ្នំអង្គរបុរី"", ""name:ru"": ""холм Ангкобори"", ""natural"": ""peak""}"
node,4683903892,បា្រសាទអាស្រមមហាឫស្សី,Prasat Asram Moha Russei,,cultural,archaeological_site,,10.964135,104.9867917,,,,,,,,,,,"{""access"": ""yes"", ""archaeological_site"": ""temple"", ""historic"": ""archaeological_site"", ""name"": ""បា្រសាទអាស្រមមហាឫស្សី"", ""name:en"": ""Prasat Asram Moha Russei"", ""start_date"": ""C8""}"
node,4686323496,Crocodile Farm,Crocodile Farm,,attraction,attraction,,13.1184848,103.2079015,,,,,,,,,,,"{""name:en"": ""Crocodile Farm"", ""tourism"": ""attraction""}"
node,4688585610,Champay Pentecostal Holiness Church (CPHC),,ក្រុមជំនុំ ពេនទីកុសបរិសុទ្ធ ចំប៉ី,cultural,place_of_worship,,11.2881614,104.8760458,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Champay Pentecostal Holiness Church (CPHC)"", ""name:km"": ""ក្រុមជំនុំ ពេនទីកុសបរិសុទ្ធ ចំប៉ី"", ""religion"": ""christian""}"
node,4688585612,New Life Fellowship,,ក្រុមជំនុំជីវិតថ្មីឱភាសាំង,cultural,place_of_worship,,11.3021751,104.841251,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""New Life Fellowship"", ""name:km"": ""ក្រុមជំនុំជីវិតថ្មីឱភាសាំង"", ""religion"": ""christian""}"
node,4688701433,Po Pagoda,,វត្តពោធិ៍,cultural,place_of_worship,,10.7714392,104.7168461,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Po Pagoda"", ""name:km"": ""វត្តពោធិ៍"", ""religion"": ""buddhist""}"
node,4688701436,Phnom Chhmar Pagoda,,វត្តភ្នំឆ្មារ,cultural,place_of_worship,,10.7291971,104.6867659,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Phnom Chhmar Pagoda"", ""name:km"": ""វត្តភ្នំឆ្មារ"", ""religion"": ""buddhist""}"
node,4689313536,Phnom Sanlung,,ភ្នំសន្លុង,nature,peak,hiking,10.7990507,104.7514222,,,,,,,,,,,"{""ele"": ""96"", ""name"": ""Phnom Sanlung"", ""name:km"": ""ភ្នំសន្លុង"", ""natural"": ""peak""}"
node,4689313537,Reaksmey Maharah Pagoda,,វត្ត​រស្មី​មហារះ,cultural,place_of_worship,,10.7994095,104.7509761,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Reaksmey Maharah Pagoda"", ""name:km"": ""វត្ត​រស្មី​មហារះ"", ""religion"": ""buddhist""}"
node,4689313538,Phnom Lunteah,,ភ្នំលន្ទះ,nature,peak,hiking,10.7529435,104.7986928,,,,,,,,,,,"{""name"": ""Phnom Lunteah"", ""name:km"": ""ភ្នំលន្ទះ"", ""natural"": ""peak""}"
node,4689313539,Pothivong Pagoda,,វត្តពោធិ៍វង្ស,cultural,place_of_worship,,10.7562359,104.8034544,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Pothivong Pagoda"", ""name:km"": ""វត្តពោធិ៍វង្ស"", ""religion"": ""buddhist""}"
node,4689313540,Tep Prornorm Pagoda,,វត្តទេពប្រណម្យ,cultural,place_of_worship,,10.7570791,104.7933745,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Tep Prornorm Pagoda"", ""name:km"": ""វត្តទេពប្រណម្យ"", ""religion"": ""buddhist""}"
node,4689313541,Pechchangva Pagoda,,ពេជ្រចង្វា,cultural,place_of_worship,,10.7565821,104.6500406,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Pechchangva Pagoda"", ""name:km"": ""ពេជ្រចង្វា"", ""religion"": ""buddhist""}"
node,4689313546,Roleang Pagoda,,អលង្ការាប ហៅ រលាំង,cultural,place_of_worship,,10.7511914,104.6670362,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Roleang Pagoda"", ""name:km"": ""អលង្ការាប ហៅ រលាំង"", ""religion"": ""buddhist""}"
node,4689313550,Angk Phnom Touch,,វត្តអង្គភ្នំតូច,cultural,place_of_worship,,10.8134269,104.6641947,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Angk Phnom Touch"", ""name:km"": ""វត្តអង្គភ្នំតូច"", ""religion"": ""buddhist""}"
node,4689313553,Angk Montrei Pagoda,,វត្តអង្គមន្ត្រី,cultural,place_of_worship,,10.8089923,104.6462192,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Angk Montrei Pagoda"", ""name:km"": ""វត្តអង្គមន្ត្រី"", ""religion"": ""buddhist""}"
node,4689313556,Phnom Veal Lveang,,,nature,peak,hiking,10.6009153,104.8065395,,,,,,,,,,,"{""name"": ""Phnom Veal Lveang"", ""natural"": ""peak""}"
node,4689949798,Angkunh Pagoda,,អង្គុញ,cultural,place_of_worship,,10.8358328,104.8387753,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Angkunh Pagoda"", ""name:km"": ""អង្គុញ"", ""religion"": ""buddhist""}"
node,4689949800,Tralach Pagoda,,វត្តត្រឡាច,cultural,place_of_worship,,10.8248896,104.8531748,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Tralach Pagoda"", ""name:km"": ""វត្តត្រឡាច"", ""religion"": ""buddhist""}"
node,4689949801,Chheuteal Sambour Pagoda,,វត្តឈើទាលសំបូរ,cultural,place_of_worship,,10.8399773,104.8839555,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Chheuteal Sambour Pagoda"", ""name:km"": ""វត្តឈើទាលសំបូរ"", ""religion"": ""buddhist""}"
node,4689949804,Masjid Tuol Yeay Horm,,ម៉ាស្ជិឌ ទួលយាយហម,cultural,place_of_worship,,10.8555866,104.9395903,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Tuol Yeay Horm"", ""name:km"": ""ម៉ាស្ជិឌ ទួលយាយហម"", ""religion"": ""muslim""}"
node,4689949810,Masjid Angkrouch Cheung,,អង្គក្រូចជើង,cultural,place_of_worship,,10.8576836,104.9458065,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Angkrouch Cheung"", ""name:km"": ""អង្គក្រូចជើង"", ""religion"": ""muslim""}"
node,4689949815,Angkrouch Pagoda,,វត្តអង្គក្រូច,cultural,place_of_worship,,10.8554498,104.9467909,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Angkrouch Pagoda"", ""name:km"": ""វត្តអង្គក្រូច"", ""religion"": ""buddhist""}"
node,4689949817,Masjid Angkrouch Tboung,,ម៉ាស្ជិឌ អង្គក្រូចត្បូង,cultural,place_of_worship,,10.8515985,104.9470218,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Angkrouch Tboung"", ""name:km"": ""ម៉ាស្ជិឌ អង្គក្រូចត្បូង"", ""religion"": ""muslim""}"
node,4689949822,Masjid Ar-Rahim,,ម៉ាស្ជិឌ អារ-រ៉ហ៊ីម,cultural,place_of_worship,,10.8506429,104.9806047,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Masjid Ar-Rahim"", ""name:km"": ""ម៉ាស្ជិឌ អារ-រ៉ហ៊ីម"", ""religion"": ""muslim""}"
node,4690061188,Kiricholsar Pagoda,,វត្តគិរីជលសារ,cultural,place_of_worship,,10.7635864,103.2469949,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Kiricholsar Pagoda"", ""name:km"": ""វត្តគិរីជលសារ"", ""religion"": ""buddhist""}"
node,4690062990,ឆ្នេរកោះឋានសួគ៌,Koh Thansuor,,beach,beach,swimming,10.7360716,103.2007814,,,,,,,,,,,"{""name"": ""ឆ្នេរកោះឋានសួគ៌"", ""name:en"": ""Koh Thansuor"", ""natural"": ""beach""}"
node,4692025390,ទួលអំពិល-កំពង់ឆ្នាំង,Toul Ampil Kompong Chhnang,,attraction,attraction,,12.2359235,104.6905709,,,,,,,,,,,"{""name"": ""ទួលអំពិល-កំពង់ឆ្នាំង"", ""name:en"": ""Toul Ampil Kompong Chhnang"", ""tourism"": ""attraction""}"
node,4694656289,Reclining Buddha,Reclining Buddha,,cultural,place_of_worship,,13.1379098,103.2178612,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""denomination"": ""theravada"", ""name:de"": ""Liegender Buddha und Tempel"", ""name:en"": ""Reclining Buddha"", ""religion"": ""buddhist""}"
node,4694827742,ភ្នំលក,Phnom Lok,,nature,peak,hiking,10.4467307,104.4466979,,,,,,,,,,,"{""name"": ""ភ្នំលក"", ""name:en"": ""Phnom Lok"", ""natural"": ""peak""}"
node,4694827743,វត្តកោះគ្រឹស្នា,Koh Kreusna Pagoda,,cultural,place_of_worship,,10.4544356,104.4403658,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តកោះគ្រឹស្នា"", ""name:en"": ""Koh Kreusna Pagoda"", ""religion"": ""buddhist""}"
node,4694999091,Bridge,Bridge,,attraction,attraction,,13.4043154,104.7501685,,,,,,,,,,,"{""name:en"": ""Bridge"", ""tourism"": ""attraction""}"
node,4695006290,Stone Bridge,Stone Bridge,,attraction,attraction,,13.4215522,104.5106301,,,,,,,,,,,"{""name:en"": ""Stone Bridge"", ""tourism"": ""attraction""}"
node,4695017789,Temple,Temple,,cultural,monument,,13.4042875,104.7416827,,,,,,,,,,,"{""historic"": ""monument"", ""name:en"": ""Temple""}"
node,4696747293,Stone Bridge,Stone Bridge,,attraction,attraction,,13.4219078,104.4066777,,,,,,,,,,,"{""name:en"": ""Stone Bridge"", ""tourism"": ""attraction""}"
node,4696775293,Ruins,Ruins,,attraction,attraction,,13.4758766,104.2385574,,,,,,,,,,,"{""name:en"": ""Ruins"", ""tourism"": ""attraction""}"
node,4696780290,Stone Bridge,Stone Bridge,,attraction,attraction,,13.4244012,104.3989745,,,,,,,,,,,"{""name:en"": ""Stone Bridge"", ""tourism"": ""attraction""}"
node,4696781892,Stone Bridge,Stone Bridge,,attraction,attraction,,13.4194712,104.4848433,,,,,,,,,,,"{""name:en"": ""Stone Bridge"", ""tourism"": ""attraction""}"
node,4696794589,Stone Bridge,Stone Bridge,,attraction,attraction,,13.4184145,104.4354169,,,,,,,,,,,"{""name:en"": ""Stone Bridge"", ""tourism"": ""attraction""}"
node,4696794789,Ruins,Ruins,,attraction,attraction,,13.4724729,104.2534713,,,,,,,,,,,"{""name:en"": ""Ruins"", ""tourism"": ""attraction""}"
node,4697492543,ស៊ូរ៉ាវ នូរូឌដាអ៊ី,Musalla Nurud-Da'ee,,cultural,place_of_worship,,11.6317482,104.9011226,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""ស៊ូរ៉ាវ នូរូឌដាអ៊ី"", ""name:en"": ""Musalla Nurud-Da'ee"", ""religion"": ""muslim""}"
node,4698690011,វត្តព្រះវិហារអណ្ដែត ហៅ ឈើទាលជ្រំ,Chheuteal Chrum Pagoda,,cultural,place_of_worship,,11.2478003,104.7367545,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តព្រះវិហារអណ្ដែត ហៅ ឈើទាលជ្រំ"", ""name:en"": ""Chheuteal Chrum Pagoda"", ""religion"": ""buddhist""}"
node,4704790393,Wat Ang Thlok Reangsey,Wat Ang Thlok Reangsey,,cultural,place_of_worship,,11.1093103,104.5157314,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name:en"": ""Wat Ang Thlok Reangsey""}"
node,4704790491,Wat Phnom Srouch,,,cultural,place_of_worship,,11.2558606,104.6118319,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Wat Phnom Srouch"", ""religion"": ""buddhist""}"
node,4704819892,Wat Kiri Borpit,,,cultural,place_of_worship,,10.9531161,104.4313468,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""Wat Kiri Borpit"", ""religion"": ""buddhist""}"
node,4704820189,Wat Ang Chumpu Voan Trapeang Pring,Wat Ang Chumpu Voan Trapeang Pring,,cultural,place_of_worship,,10.8688245,104.4028403,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name:en"": ""Wat Ang Chumpu Voan Trapeang Pring""}"
node,4704831992,Vimean Suor Ly Lay Sreng,Vimean Suor Ly Lay Sreng,,cultural,place_of_worship,,11.2764035,104.6156338,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name:en"": ""Vimean Suor Ly Lay Sreng"", ""religion"": ""buddhist""}"
node,4704832789,Wat Moni Sophea,Wat Moni Sophea,,cultural,place_of_worship,,11.1606453,104.5506299,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name:en"": ""Wat Moni Sophea"", ""religion"": ""buddhist""}"
node,4704865089,Wat Cheng Meng,Wat Cheng Meng,,cultural,place_of_worship,,11.4768363,104.6623975,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name:en"": ""Wat Cheng Meng"", ""religion"": ""buddhist""}"
node,4706299691,Home bro's montha,Home bro's montha,,attraction,viewpoint,,11.1218447,104.7188638,,,,,,,,,,,"{""name:en"": ""Home bro's montha"", ""tourism"": ""viewpoint""}"
node,4707027215,ព្រះវិហារសន្តហ្វ្រង់ស័វសាវិយេ,St. Francis Savior Church,,cultural,place_of_worship,,11.5298465,105.0137355,,,,,,,,ភូមិជ្រោយអំពិល សង្កាត់ក្បាលកោះ ខណ្ឌមានជ័យ រាជធានីភ្នំពេញ,,,"{""amenity"": ""place_of_worship"", ""description"": ""ភូមិជ្រោយអំពិល សង្កាត់ក្បាលកោះ ខណ្ឌមានជ័យ រាជធានីភ្នំពេញ"", ""name"": ""ព្រះវិហារសន្តហ្វ្រង់ស័វសាវិយេ"", ""name:en"": ""St. Francis Savior Church"", ""religion"": ""christian""}"
node,4707711990,Temple,Temple,,cultural,place_of_worship,,13.4364329,102.9342267,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name:en"": ""Temple"", ""name:fr"": ""Temple""}"
node,4707791889,Home Krouch Chmar,Home Krouch Chmar,,cultural,castle,,12.24839,105.7376209,,,,,,,,,,,"{""historic"": ""castle"", ""name:en"": ""Home Krouch Chmar""}"
node,4710993106,វត្តជីបាល,Chi Bal Pagoda,,cultural,place_of_worship,,11.7439747,105.1000022,,,,,,,,,,,"{""amenity"": ""place_of_worship"", ""name"": ""វត្តជីបាល"", ""name:en"": ""Chi Bal Pagoda"", ""religion"": ""buddhist""}"
node,4711873490,Salt Production Community Exhibition Center,Salt Production Community Exhibition Center,,cultural,museum,,10.6104096,104.2121022,,,,,,,,,,,"{""name:en"": ""Salt Production Community Exhibition Center"", ""tourism"": ""museum""}"
node,4715087796,Pueblo de casas flotantes  - Tonlé Sap,Pueblo de casas flotantes  - Tonlé Sap,,attraction,attraction,,13.2845576,103.6852087,,,,,,,,,,,"{""name:en"": ""Pueblo de casas flotantes  - Tonlé Sap"", ""name:es"": ""Pueblo de casas flotantes  - Tonlé Sap"", ""name:fr"": ""Village flottant - Tonlé Sap"", ""tourism"": ""attraction""}"
node,4715880891,The Star Premier Five Horses,The Star Premier Five Horses,ដឹស្តាព្រីមៀរ៍សេះ5,cultural,monument,,11.6288008,104.8805946,,,,,,,,,,,"{""historic"": ""monument"", ""name:en"": ""The Star Premier Five Horses"", ""name:km"": ""ដឹស្តាព្រីមៀរ៍សេះ5""}"
node,4721443989,New Jerusalem Church,New Jerusalem Church,វិហា ញូជឺរូសាលិមថ្មី,cultural,place_of_worship,,11.5780245,104.8767487,,,Street 1972,,,,,,,,"{""addr:street"": ""Street 1972"", ""amenity"": ""place_of_worship"", ""name"": ""New Jerusalem Church"", ""name:en"": ""New Jerusalem Church"", ""name:km"": ""វិហា ញូជឺរូសាលិមថ្មី"", ""religion"": ""christian""}"
node,4721552544,Phnom Chheu Kach,,,nature,peak,hiking,11.2558481,105.3884979,,,,,,,,,,,"{""name"": ""Phnom Chheu Kach"", ""natural"": ""peak""}"
node,4723490789,ឆឹងកក ភូមិអេកូ,Cheung Kok Eco Village,ឆឹងកក ភូមិអេកូ,attraction,attraction,,12.0176289,105.4077709,,,,,(069) 555 115,,,,,,"{""name"": ""ឆឹងកក ភូមិអេកូ"", ""name:en"": ""Cheung Kok Eco Village"", ""name:km"": ""ឆឹងកក ភូមិអេកូ"", ""phone"": ""(069) 555 115"", ""tourism"": ""attraction""}"
node,4724359290,រមណីយដ្ឋានស្ទឹងធម្មជាតិដូនកុក,Doun Kok Floating Huts,,attraction,attraction,,11.4638914,104.7652742,,,,,,,,,,,"{""name"": ""រមណីយដ្ឋានស្ទឹងធម្មជាតិដូនកុក"", ""name:en"": ""Doun Kok Floating Huts"", ""tourism"": ""attraction""}"
node,4728782828,Wat Phnom Sampov,,,cultural,attraction,,13.0233678,103.1006287,,,,,,,,,,,"{""historic"": ""monument"", ""monument"": ""stupa"", ""name"": ""Wat Phnom Sampov"", ""tourism"": ""attraction""}"
